557,435.14,148.7,0.57225
558,435.97,146.03,0.53394
559,438.61,151.4,0.53555
560,439.73,154.88,0.55455
561,442.45,155.42,0.53378
562,441.64,149.13,0.49254
563,442.33,149.91,0.49921
564,444.13,152.35,0.50448
565,443.47,148.15,0.53076
566,444.67,146.11,0.55899
567,443.18,139.32,0.54034
568,443.3,138.43,0.55739
569,443.55,135.8,0.53737
570,443.42,128.69,0.51028
571,440.88,118.92,0.51687
572,439.61,112.31,0.51857
573,439.15,116.6,0.50525
574,439.22,116.49,0.50576
575,442.53,119.39,0.49337
576,444.85,118.52,0.49805
577,446.61,125.19,0.48253
578,447.22,124.21,0.50001
579,445.06,120.63,0.50594
580,445.27,115.78,0.49633
581,442.71,110.02,0.49629
582,440.66,107.01,0.49104
583,439.64,108.72,0.479
584,438.2,106.18,0.46605
585,438.78,104.98,0.45299
586,438.64,105.02,0.44644
587,442.25,110.14,0.43977
588,442.01,111.58,0.45679
589,442.52,111.27,0.45708
590,442.61,109.51,0.45852
591,441.55,107.04,0.4602
592,441.58,112.06,0.45689
593,440.25,113.89,0.42978
594,439.09,115.44,0.42914
595,437.82,119.8,0.4662
596,439.57,126.26,0.46868
597,439.6,127.72,0.46637
598,439.71,129.35,0.47489
599,413.5,131.5,0.55054
600,409.2,130.07,0.55997
601,410,128.44,0.56429
602,407.03,122,0.55091
603,406.14,119.84,0.54708
604,403.79,117.21,0.55252
605,401.36,119.44,0.54939
606,399.87,122.16,0.54549
607,396.68,122.19,0.54631
608,397.06,122.69,0.5429
609,396.85,122.8,0.56014
610,396.57,120.16,0.54683
611,396.49,119.78,0.54949
612,395.48,117.85,0.52258
613,393.63,120.53,0.5001
614,397.69,120.87,0.50277
615,403.86,121.71,0.52479
616,406.45,125.15,0.58575
617,409.82,126.34,0.61139
618,-1,-1,-1
619,-1,-1,-1
620,-1,-1,-1
621,-1,-1,-1
622,-1,-1,-1
623,-1,-1,-1
624,-1,-1,-1
625,-1,-1,-1
